                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    214,                0.90331,                 1.5838,                 1.0217,                0.89286,                0.49835,                0.43154,                0.43346,                0.22708,                0.47783,                0.34332,                0.36345,                0.17508,                 2.3957,                 2.9221,                 5.6227,                 1.7565,               0.000432,               0.000432,               0.000432
                    215,                 0.9351,                 1.6094,                 1.0466,                0.89485,                0.51712,                0.44119,                0.43844,                0.22015,                0.44412,                0.35775,                0.35611,                 0.1642,                 2.3953,                 2.9063,                 5.4538,                 1.7491,             0.00042933,             0.00042933,             0.00042933
                    216,                0.89944,                  1.587,                 1.0273,                0.88533,                0.53744,                0.41993,                0.43815,                0.22083,                0.44944,                0.35333,                0.36821,                0.17045,                 2.4162,                 2.8756,                 5.5397,                 1.7707,             0.00042667,             0.00042667,             0.00042667
                    217,                  0.897,                  1.586,                 1.0013,                0.88251,                0.46848,                  0.438,                0.42913,                0.21439,                0.42746,                0.35714,                0.36636,                0.16657,                    2.4,                 2.8735,                 5.5122,                 1.7399,               0.000424,               0.000424,               0.000424
                    218,                0.92442,                 1.6379,                 1.0373,                0.88745,                0.46815,                0.43572,                0.42712,                0.21638,                 0.4117,                0.35616,                0.35463,                0.16471,                 2.4311,                 2.8729,                 5.5738,                 1.7693,             0.00042133,             0.00042133,             0.00042133
                    219,                0.91865,                  1.612,                 1.0177,                 0.8817,                0.48176,                 0.4259,                0.42702,                0.21772,                0.46016,                0.35086,                0.35928,                0.16789,                 2.4177,                  2.878,                 5.5685,                 1.7599,             0.00041867,             0.00041867,             0.00041867
                    220,                0.88596,                 1.5481,                0.99817,                0.88042,                0.50066,                0.43531,                0.43378,                0.21903,                0.44094,                0.35199,                0.36091,                0.16646,                 2.4188,                 2.9435,                 5.4769,                 1.7609,               0.000416,               0.000416,               0.000416
                    221,                0.90041,                 1.5745,                 1.0042,                0.88048,                0.48054,                0.44915,                0.43419,                0.22027,                0.44512,                0.35724,                0.36203,                 0.1725,                 2.4231,                 2.9137,                  5.375,                 1.7766,             0.00041333,             0.00041333,             0.00041333
                    222,                0.89672,                 1.5546,                 1.0084,                 0.8833,                0.48227,                0.44527,                0.43921,                 0.2244,                0.46527,                0.34598,                0.37031,                0.17232,                 2.3981,                 2.9339,                 5.3855,                 1.7409,             0.00041067,             0.00041067,             0.00041067
                    223,                0.90801,                 1.5378,                 1.0084,                0.88402,                 0.4978,                 0.4259,                0.43834,                 0.2245,                0.42801,                0.35086,                0.36479,                0.17146,                 2.4296,                 2.9605,                 5.5383,                 1.7526,               0.000408,               0.000408,               0.000408
                    224,                0.89857,                 1.5217,                 1.0021,                0.88972,                0.48506,                0.43865,                0.43477,                0.22102,                0.41382,                0.36578,                0.35699,                0.16874,                 2.4076,                 2.9328,                 5.3374,                 1.7431,             0.00040533,             0.00040533,             0.00040533
                    225,                0.88592,                 1.5751,                0.99734,                0.88123,                0.48276,                0.41787,                0.42542,                0.21976,                0.43079,                0.35302,                0.36321,                 0.1701,                 2.4095,                 2.9243,                 5.4701,                 1.7465,             0.00040267,             0.00040267,             0.00040267
                    226,                0.89929,                 1.5647,                0.99618,                0.87803,                0.48973,                0.42184,                0.43267,                0.22134,                0.45366,                0.34914,                0.36013,                0.16913,                 2.4081,                 2.9182,                 5.4472,                 1.7445,                 0.0004,                 0.0004,                 0.0004
                    227,                0.88525,                 1.5387,                 0.9965,                0.87352,                0.52988,                0.40964,                0.43137,                0.22169,                0.44251,                0.35195,                0.35448,                0.16634,                  2.403,                 2.9435,                 5.4032,                 1.7646,             0.00039733,             0.00039733,             0.00039733
                    228,                0.88193,                 1.5342,                0.97641,                0.88008,                0.50653,                0.42759,                0.43102,                0.21738,                 0.4294,                0.36516,                0.35773,                0.16702,                 2.4276,                 2.9743,                  5.472,                 1.7731,             0.00039467,             0.00039467,             0.00039467
                    229,                0.87138,                 1.5291,                0.96409,                0.87987,                0.49185,                0.44728,                0.42368,                0.21161,                0.43721,                0.35363,                0.35165,                0.16099,                 2.4457,                 2.9673,                 5.4543,                  1.792,               0.000392,               0.000392,               0.000392
                    230,                0.87308,                 1.5179,                0.96379,                0.87425,                0.48087,                0.43228,                0.42377,                0.21662,                0.42018,                0.36068,                0.36121,                0.16555,                  2.436,                 2.9837,                 5.5276,                 1.7839,             0.00038933,             0.00038933,             0.00038933
                    231,                0.87422,                 1.5505,                0.97153,                0.87525,                0.50634,                0.42863,                0.44079,                0.21897,                0.44281,                0.35836,                0.37288,                0.16927,                 2.4391,                 2.9742,                 5.5906,                 1.7822,             0.00038667,             0.00038667,             0.00038667
                    232,                0.87306,                 1.5504,                0.99018,                0.87727,                0.47246,                 0.4204,                0.42441,                0.21979,                0.44654,                0.35093,                0.36482,                0.17012,                 2.4382,                 3.0523,                 5.7007,                 1.7643,               0.000384,               0.000384,               0.000384
                    233,                0.85692,                 1.4922,                0.95981,                0.87716,                0.48539,                0.43474,                0.42783,                0.21741,                 0.4583,                0.34764,                0.36851,                0.17277,                 2.4118,                 3.0213,                 5.5913,                 1.7529,             0.00038133,             0.00038133,             0.00038133
                    234,                0.86567,                 1.4938,                0.97581,                0.87119,                0.47845,                0.43886,                0.42288,                0.21262,                 0.4204,                0.37117,                0.36668,                0.16497,                 2.3911,                 3.0661,                 5.6641,                 1.7372,             0.00037867,             0.00037867,             0.00037867
                    235,                0.85433,                 1.5312,                0.96407,                0.87439,                0.47341,                0.42257,                0.41531,                0.21174,                0.40742,                0.35895,                0.35832,                0.16374,                 2.3845,                 3.0408,                 5.6938,                 1.7446,               0.000376,               0.000376,               0.000376
                    236,                 0.8722,                 1.5124,                0.97494,                0.87981,                0.46499,                0.41325,                0.40241,                0.20387,                0.43502,                0.32077,                0.34182,                0.15697,                 2.4131,                 3.0599,                 5.8471,                 1.7536,             0.00037333,             0.00037333,             0.00037333
                    237,                0.86763,                 1.5344,                0.96243,                0.86799,                0.47677,                0.40795,                0.41005,                0.21096,                0.40079,                0.34291,                0.34586,                0.16026,                 2.4337,                 3.0166,                 5.8879,                 1.7778,             0.00037067,             0.00037067,             0.00037067
                    238,                0.85227,                 1.4845,                0.94056,                0.87416,                0.50291,                0.42278,                0.42937,                0.21916,                0.42875,                0.34544,                0.35992,                0.16993,                 2.4271,                 3.0293,                 5.7237,                 1.7849,               0.000368,               0.000368,               0.000368
                    239,                0.85508,                 1.5175,                0.95874,                0.87588,                0.55218,                0.40802,                0.43975,                0.22576,                0.47597,                0.35215,                0.37902,                0.17491,                 2.4266,                 2.9927,                 5.7075,                 1.7935,             0.00036533,             0.00036533,             0.00036533
                    240,                0.87297,                 1.5221,                0.96714,                  0.881,                0.48464,                 0.4313,                0.43694,                 0.2214,                0.48643,                0.33209,                 0.3715,                0.17041,                 2.4465,                 2.9479,                 5.7233,                 1.8146,             0.00036267,             0.00036267,             0.00036267
                    241,                0.84691,                 1.5632,                 0.9476,                0.86442,                0.52884,                0.41628,                0.44327,                0.22402,                0.47124,                0.33096,                0.36708,                 0.1695,                 2.4699,                 2.9582,                 5.8268,                 1.8413,                0.00036,                0.00036,                0.00036
                    242,                0.83448,                 1.5293,                0.94556,                0.87425,                 0.5327,                0.43238,                0.44436,                0.22391,                0.50276,                0.31352,                0.36781,                0.16862,                  2.458,                 2.9357,                 5.6941,                 1.8296,             0.00035733,             0.00035733,             0.00035733
                    243,                 0.8307,                 1.5007,                 0.9347,                0.86965,                 0.5629,                0.41942,                0.45277,                0.22921,                0.46115,                 0.3541,                0.38033,                0.17556,                 2.4554,                 2.9466,                 5.6843,                 1.8233,             0.00035467,             0.00035467,             0.00035467
                    244,                0.85094,                 1.5168,                 0.9406,                0.87407,                0.51471,                0.44071,                0.44931,                0.22863,                0.45009,                0.34988,                0.36886,                0.17796,                 2.4639,                 2.9815,                 5.6232,                 1.8241,               0.000352,               0.000352,               0.000352
                    245,                0.84138,                 1.5174,                0.93689,                0.86514,                0.51552,                0.43089,                0.44203,                  0.227,                0.44935,                0.36135,                0.37472,                0.17787,                 2.4476,                 3.0143,                 5.5907,                 1.7953,             0.00034933,             0.00034933,             0.00034933
                    246,                0.84136,                 1.5269,                0.94292,                0.86533,                0.51457,                0.43646,                0.43998,                0.22498,                0.47176,                0.34891,                 0.3659,                0.17355,                 2.4442,                 2.9598,                  5.667,                 1.7912,             0.00034667,             0.00034667,             0.00034667
                    247,                 0.8279,                   1.48,                0.91903,                0.86314,                0.55037,                0.41263,                0.43282,                0.22448,                0.47088,                0.34273,                0.36216,                0.17584,                 2.4302,                 2.9523,                 5.5926,                  1.774,               0.000344,               0.000344,               0.000344
                    248,                0.83412,                  1.513,                 0.9409,                0.86574,                 0.5301,                0.42631,                0.43571,                0.22493,                0.45965,                 0.3396,                0.36497,                0.17612,                 2.4471,                 2.9897,                 5.6774,                 1.7973,             0.00034133,             0.00034133,             0.00034133
                    249,                0.85543,                 1.6141,                0.97659,                 0.8726,                0.51594,                0.40471,                0.42926,                 0.2161,                0.48365,                0.32632,                0.36686,                 0.1714,                 2.4776,                 2.9845,                 5.6996,                 1.8383,             0.00033867,             0.00033867,             0.00033867
                    250,                0.82769,                 1.4739,                0.93911,                0.86843,                0.48235,                0.41329,                0.42447,                0.21678,                0.46946,                0.33204,                0.36808,                0.16833,                 2.4654,                 2.9572,                 5.8439,                 1.8233,               0.000336,               0.000336,               0.000336
                    251,                0.82775,                 1.5131,                0.94162,                0.86466,                0.50292,                0.41618,                0.43116,                0.22047,                 0.4782,                0.32896,                0.36906,                0.17045,                 2.4493,                 2.9546,                 5.8707,                 1.8202,             0.00033333,             0.00033333,             0.00033333
                    252,                0.83632,                 1.4589,                0.94661,                0.86224,                0.50232,                0.41011,                0.42697,                0.21999,                0.44105,                0.34685,                  0.366,                0.17055,                 2.4342,                 2.9637,                 5.7019,                 1.8064,             0.00033067,             0.00033067,             0.00033067
                    253,                0.83488,                 1.5294,                0.93543,                 0.8687,                0.53936,                0.39982,                0.44145,                 0.2256,                0.44776,                 0.3502,                0.36755,                0.17091,                 2.4143,                 2.9701,                  5.754,                 1.7844,               0.000328,               0.000328,               0.000328
                    254,                0.82286,                 1.5044,                0.93476,                0.86642,                0.53757,                0.41433,                0.43775,                0.22722,                0.45744,                0.34283,                0.36448,                 0.1679,                 2.4158,                 2.9886,                 5.7011,                 1.7821,             0.00032533,             0.00032533,             0.00032533
                    255,                0.82243,                 1.4925,                0.91677,                0.86039,                0.52729,                0.41757,                 0.4396,                0.23314,                 0.4409,                0.34354,                0.36397,                0.17108,                 2.3974,                 3.0428,                 5.7632,                 1.7758,             0.00032267,             0.00032267,             0.00032267
                    256,                0.81312,                 1.4804,                0.91532,                0.86448,                0.49964,                0.41119,                0.43026,                0.23089,                0.47129,                0.32607,                0.36497,                0.17127,                 2.4194,                 3.1084,                 5.8473,                  1.783,                0.00032,                0.00032,                0.00032
                    257,                0.79788,                  1.462,                0.90402,                0.85782,                 0.5102,                0.41804,                0.43121,                0.22971,                0.49978,                0.32303,                0.36022,                0.17371,                 2.4192,                 3.0073,                 5.7496,                 1.7938,             0.00031733,             0.00031733,             0.00031733
                    258,                0.81065,                 1.4307,                0.90368,                0.86446,                0.49609,                 0.4261,                0.42565,                0.22409,                0.42889,                0.35451,                0.36221,                0.17133,                 2.4137,                 2.9873,                 5.6438,                  1.786,             0.00031467,             0.00031467,             0.00031467
                    259,                0.80813,                 1.4403,                0.90943,                0.86695,                0.54827,                0.40188,                0.43634,                0.22539,                0.47004,                0.35245,                0.37915,                0.17356,                 2.4349,                 2.9835,                 5.7919,                 1.8011,               0.000312,               0.000312,               0.000312
                    260,                0.78212,                 1.4208,                0.88916,                0.85889,                0.52435,                0.41605,                0.43427,                 0.2215,                0.49518,                0.33893,                0.37351,                0.16861,                 2.4455,                 3.0125,                 5.8637,                 1.7931,             0.00030933,             0.00030933,             0.00030933
                    261,                0.80043,                 1.5097,                 0.9208,                0.86048,                0.52207,                0.41557,                0.44214,                0.22124,                 0.4656,                0.35039,                0.37029,                0.16772,                  2.439,                 3.0233,                 5.6682,                 1.8034,             0.00030667,             0.00030667,             0.00030667
                    262,                0.81577,                 1.4785,                0.92403,                0.86112,                  0.532,                0.40198,                0.43384,                0.22029,                0.50299,                0.31988,                0.36143,                0.16807,                 2.4519,                 3.0531,                 5.7434,                 1.8085,               0.000304,               0.000304,               0.000304
                    263,                0.80204,                 1.4637,                0.90785,                0.86201,                0.51365,                0.40286,                 0.4343,                0.21931,                0.46936,                 0.3292,                0.35929,                0.17017,                 2.4573,                 3.1018,                 5.7982,                 1.8038,             0.00030133,             0.00030133,             0.00030133
                    264,                0.79786,                  1.443,                0.88479,                0.86085,                0.51762,                0.39453,                0.42765,                0.21775,                0.44946,                0.34499,                0.35865,                0.16786,                 2.4435,                 3.1135,                  5.723,                 1.7938,             0.00029867,             0.00029867,             0.00029867
                    265,                0.81014,                 1.4896,                0.90099,                0.86221,                0.53476,                 0.3953,                  0.426,                0.21964,                0.46807,                0.35009,                0.36867,                 0.1706,                 2.4402,                 3.0777,                 5.7036,                 1.7803,               0.000296,               0.000296,               0.000296
                    266,                0.79549,                 1.4454,                0.89664,                0.85635,                0.50395,                0.42924,                0.42755,                0.22294,                0.45966,                  0.349,                0.36798,                0.17317,                 2.4392,                 3.0259,                 5.6899,                 1.7893,             0.00029333,             0.00029333,             0.00029333
                    267,                0.80331,                 1.4529,                0.90413,                0.86064,                0.50496,                0.41746,                0.43313,                0.22964,                0.49436,                0.34078,                0.37323,                0.17645,                 2.4475,                 2.9888,                 5.5616,                 1.8154,             0.00029067,             0.00029067,             0.00029067
                    268,                0.80034,                 1.4298,                0.90193,                0.85842,                0.53953,                 0.4062,                0.43514,                0.22889,                0.49174,                0.34726,                0.37444,                0.18082,                  2.453,                 2.9746,                 5.5644,                 1.7976,               0.000288,               0.000288,               0.000288
                    269,                0.80784,                 1.4826,                 0.9178,                0.86109,                 0.5035,                0.41294,                0.43312,                0.22695,                0.47892,                0.34273,                0.37471,                0.17913,                 2.4514,                 2.9974,                  5.702,                  1.785,             0.00028533,             0.00028533,             0.00028533
                    270,                0.77534,                 1.4367,                0.87294,                0.85517,                0.52795,                0.41304,                0.43679,                0.22698,                0.48047,                0.35336,                0.37252,                0.17746,                 2.4289,                 2.9684,                 5.7732,                 1.7549,             0.00028267,             0.00028267,             0.00028267
                    271,                 0.7854,                 1.4968,                0.88726,                0.85782,                0.51892,                 0.4137,                0.43671,                0.22725,                0.52756,                0.33255,                0.37072,                0.17493,                 2.4458,                 2.9564,                 5.6734,                 1.7609,                0.00028,                0.00028,                0.00028
                    272,                0.81235,                  1.495,                0.91585,                0.85454,                0.53732,                0.40566,                0.44307,                  0.227,                0.46034,                0.34935,                0.37064,                0.17666,                 2.4448,                 2.9511,                 5.6541,                 1.7667,             0.00027733,             0.00027733,             0.00027733
                    273,                0.78319,                 1.4619,                0.88351,                0.85176,                0.52872,                0.41348,                0.45006,                0.23246,                0.47987,                0.35137,                0.37656,                0.17711,                 2.4273,                 2.9469,                 5.7339,                 1.7691,             0.00027467,             0.00027467,             0.00027467
                    274,                 0.7829,                 1.4639,                 0.8818,                0.85762,                0.54012,                0.40481,                0.44528,                0.22815,                0.48277,                0.36163,                0.38216,                0.17401,                 2.4268,                 2.9496,                 5.6726,                 1.7898,               0.000272,               0.000272,               0.000272
                    275,                0.77121,                  1.454,                0.87423,                0.85591,                0.52793,                0.41115,                0.44302,                0.22604,                 0.4805,                0.35454,                0.37727,                0.17493,                 2.4419,                 2.9337,                 5.5797,                 1.8249,             0.00026933,             0.00026933,             0.00026933
                    276,                0.78722,                 1.4972,                 0.8812,                0.85304,                0.53937,                0.40147,                0.44048,                0.22982,                0.47484,                0.35009,                0.37379,                0.17138,                 2.4451,                 2.9427,                 5.6723,                 1.8511,             0.00026667,             0.00026667,             0.00026667
                    277,                0.79047,                 1.4811,                0.88341,                0.85743,                0.54793,                0.39617,                0.44261,                0.22991,                0.47646,                0.35397,                0.37378,                 0.1738,                 2.4518,                 2.9596,                 5.7853,                 1.8374,               0.000264,               0.000264,               0.000264
                    278,                0.79428,                 1.4638,                0.89143,                0.85884,                0.50966,                0.40785,                0.43607,                0.22597,                0.43704,                0.36785,                0.37157,                0.16929,                 2.4308,                 2.9783,                 5.6848,                 1.8077,             0.00026133,             0.00026133,             0.00026133
                    279,                0.78639,                 1.4653,                0.89447,                 0.8525,                0.51189,                0.41312,                0.43917,                 0.2292,                0.44128,                 0.3647,                0.37134,                0.16465,                 2.4363,                  2.986,                 5.6652,                  1.807,             0.00025867,             0.00025867,             0.00025867
                    280,                0.77446,                 1.4228,                0.88272,                0.85483,                 0.4861,                0.43001,                0.44219,                0.22691,                0.44789,                0.37303,                  0.381,                0.17146,                 2.4407,                 2.9709,                 5.6053,                 1.8108,               0.000256,               0.000256,               0.000256
                    281,                0.77637,                 1.4238,                0.88116,                0.85298,                0.56152,                 0.3964,                0.44501,                 0.2309,                0.47837,                0.36059,                0.38031,                0.17628,                 2.4371,                 3.0047,                 5.7113,                 1.8162,             0.00025333,             0.00025333,             0.00025333
                    282,                0.77769,                 1.4577,                0.87961,                0.85524,                0.51701,                 0.4206,                0.44439,                0.23121,                0.46908,                0.37833,                0.38612,                0.17677,                 2.4259,                 3.0053,                 5.7289,                 1.8015,             0.00025067,             0.00025067,             0.00025067
                    283,                0.76721,                 1.4285,                0.86357,                0.85243,                0.56253,                0.40059,                0.44698,                0.23213,                0.47866,                0.36901,                0.38483,                0.17668,                 2.4135,                 3.0145,                   5.69,                 1.7832,               0.000248,               0.000248,               0.000248
                    284,                0.77273,                 1.4085,                0.88513,                0.85469,                0.58149,                0.39236,                0.44363,                0.23436,                0.49324,                0.34911,                0.37916,                0.17551,                 2.4176,                 3.0179,                 5.6398,                 1.7879,             0.00024533,             0.00024533,             0.00024533
                    285,                0.78657,                 1.4303,                0.88842,                0.85694,                0.57787,                0.37992,                0.43376,                0.22718,                0.45762,                0.36382,                0.37457,                0.17433,                 2.4229,                 3.0353,                 5.6021,                 1.8144,             0.00024267,             0.00024267,             0.00024267
                    286,                0.76394,                 1.4025,                0.85187,                0.85166,                0.48306,                0.40832,                0.43419,                 0.2281,                0.45319,                0.35646,                0.37175,                0.17338,                 2.4583,                 3.0293,                 5.7307,                 1.8493,                0.00024,                0.00024,                0.00024
                    287,                0.76072,                 1.4428,                0.86967,                0.85553,                0.51139,                0.40564,                 0.4312,                0.22716,                0.45239,                0.36598,                0.37954,                0.17396,                 2.4435,                 3.0308,                 5.8241,                 1.8208,             0.00023733,             0.00023733,             0.00023733
                    288,                 0.7429,                 1.4167,                0.84343,                 0.8459,                0.50593,                0.40599,                0.43372,                 0.2299,                0.46301,                0.35887,                0.37796,                0.17514,                 2.4361,                 3.0054,                 5.8799,                 1.8071,             0.00023467,             0.00023467,             0.00023467
                    289,                0.73834,                 1.3883,                0.82988,                 0.8479,                0.50763,                0.41258,                0.43397,                0.23025,                0.44246,                0.36207,                0.37427,                0.17413,                  2.431,                 3.0013,                 5.9943,                 1.7991,               0.000232,               0.000232,               0.000232
                    290,                0.75801,                 1.4556,                0.86846,                0.84513,                0.50247,                0.41463,                0.43295,                0.22844,                 0.4894,                0.34824,                0.37645,                0.17428,                 2.4176,                  3.024,                  5.962,                 1.7884,             0.00022933,             0.00022933,             0.00022933
                    291,                0.74044,                 1.4036,                0.83494,                0.84957,                0.49748,                0.41465,                0.43537,                0.23169,                0.47228,                0.36279,                0.37832,                0.17581,                 2.3995,                 3.0503,                 5.9196,                 1.7778,             0.00022667,             0.00022667,             0.00022667
                    292,                0.72467,                 1.4389,                0.82402,                0.84967,                0.52121,                0.41167,                0.44073,                 0.2346,                0.46993,                0.36294,                0.37981,                0.17411,                 2.3917,                 3.0888,                 5.8712,                 1.7707,               0.000224,               0.000224,               0.000224
                    293,                0.75892,                 1.4433,                0.85483,                0.84737,                0.54909,                 0.4007,                0.44454,                0.23248,                 0.4551,                0.35233,                0.37117,                0.17024,                 2.3854,                 3.0899,                 5.9187,                 1.7518,             0.00022133,             0.00022133,             0.00022133
                    294,                0.73744,                 1.4341,                 0.8446,                0.85153,                0.52713,                0.40468,                0.44296,                0.23513,                0.48083,                0.35029,                0.38186,                0.17422,                   2.39,                 3.1058,                  6.017,                 1.7602,             0.00021867,             0.00021867,             0.00021867
                    295,                0.75603,                 1.4481,                0.85226,                0.85016,                0.51589,                0.40785,                0.44102,                0.23227,                0.46745,                0.34793,                0.37889,                0.17799,                 2.3923,                 3.0892,                 5.9888,                  1.777,               0.000216,               0.000216,               0.000216
                    296,                0.73704,                 1.4103,                0.83637,                0.85079,                 0.5362,                0.39648,                0.43945,                0.23113,                0.51332,                0.33764,                0.37793,                 0.1777,                  2.381,                 3.0736,                 5.9285,                 1.7803,             0.00021333,             0.00021333,             0.00021333
                    297,                0.73173,                 1.3925,                0.83945,                 0.8458,                0.50948,                0.39742,                0.43099,                0.22705,                0.51231,                0.32195,                0.36921,                0.17072,                 2.4013,                 3.0481,                 5.8711,                 1.7736,             0.00021067,             0.00021067,             0.00021067
                    298,                0.74228,                 1.3826,                0.84994,                0.84427,                0.55861,                0.37138,                0.42632,                0.22558,                0.49373,                 0.3223,                0.36312,                0.17093,                  2.408,                 3.0649,                 5.8525,                 1.7883,               0.000208,               0.000208,               0.000208
                    299,                0.75122,                 1.4185,                0.84795,                0.85144,                0.50539,                0.40898,                0.43261,                0.23021,                0.51468,                 0.3148,                0.36779,                0.17633,                 2.4024,                  3.049,                 5.8587,                  1.795,             0.00020533,             0.00020533,             0.00020533
